id,Province,City,District,bm
4752,西藏自治区,拉萨市,林芝县,540129
4753,西藏自治区,拉萨市,米林县,540130
4754,西藏自治区,拉萨市,墨脱县,540131
4755,西藏自治区,昌都地区,昌都县,542121
4756,西藏自治区,昌都地区,江达县,542122
4757,西藏自治区,昌都地区,贡觉县,542123
4758,西藏自治区,昌都地区,类乌齐县,542124
4759,西藏自治区,昌都地区,丁青县,542125
4760,西藏自治区,昌都地区,察雅县,542126
4761,西藏自治区,昌都地区,八宿县,542127
4762,西藏自治区,昌都地区,左贡县,542128
4763,西藏自治区,昌都地区,芒康县,542129
4764,西藏自治区,昌都地区,洛隆县,542132
4765,西藏自治区,昌都地区,边坝县,542133
4766,西藏自治区,昌都地区,盐井县,542134
4767,西藏自治区,昌都地区,碧土县,542135
4768,西藏自治区,昌都地区,妥坝县,542136
4769,西藏自治区,昌都地区,生达县,542137
4770,西藏自治区,阿里地区,普兰县,542521
4771,西藏自治区,阿里地区,札达县,542522
4772,西藏自治区,阿里地区,噶尔县,542523
4773,西藏自治区,阿里地区,日土县,542524
4774,西藏自治区,阿里地区,革吉县,542525
4775,西藏自治区,阿里地区,改则县,542526
4776,西藏自治区,阿里地区,措勤县,542527
4777,西藏自治区,阿里地区,隆格尔县,542528
4778,西藏自治区,林芝地区,林芝县,542621
4779,西藏自治区,林芝地区,工布江达县,542622
4780,西藏自治区,林芝地区,米林县,542623
4781,西藏自治区,林芝地区,墨脱县,542624
4782,西藏自治区,林芝地区,波密县,542625
4783,西藏自治区,林芝地区,察隅县,542626
4784,西藏自治区,林芝地区,朗县,542627
4785,西藏自治区,江孜地区,江孜县,542721
4786,西藏自治区,江孜地区,浪卡子县,542722
4787,西藏自治区,江孜地区,白朗县,542723
4788,西藏自治区,江孜地区,仁布县,542724
4789,西藏自治区,江孜地区,康马县,542725
4790,西藏自治区,江孜地区,亚东县,542726
4791,西藏自治区,江孜地区,岗巴县,542727
4792,陕西省,西安市,市辖区,610101
4793,陕西省,西安市,新城区,610102
4794,陕西省,西安市,碑林区,610103
4795,陕西省,西安市,莲湖区,610104
4796,陕西省,西安市,经济开发区,610106
4797,陕西省,西安市,灞桥区,610111
4798,陕西省,西安市,未央区,610112
4799,陕西省,西安市,雁塔区,610113
4800,陕西省,西安市,阎良区,610114
4801,陕西省,西安市,临潼区,610115
4802,陕西省,西安市,长安区,610116
4803,陕西省,西安市,长安县,610121
4804,陕西省,西安市,蓝田县,610122
4805,陕西省,西安市,临潼县,610123
4806,陕西省,西安市,周至县,610124
4807,陕西省,西安市,户县,610125
4808,陕西省,西安市,高陵县,610126
4809,陕西省,安康市,镇坪县,610927
4810,陕西省,安康市,旬阳县,610928
4811,陕西省,安康市,白河县,610929
4812,陕西省,安康市,市辖区,610901
4813,陕西省,安康市,汉滨区,610902
4814,陕西省,安康市,汉阴县,610921
4815,陕西省,安康市,石泉县,610922
4816,陕西省,安康市,宁陕县,610923
4817,陕西省,安康市,紫阳县,610924
4818,陕西省,安康市,岚皋县,610925
4819,陕西省,安康市,平利县,610926
4820,陕西省,商洛市,市辖区,611001
4821,陕西省,商洛市,商州区,611002
4822,陕西省,商洛市,洛南县,611021
4823,陕西省,商洛市,丹凤县,611022
4824,陕西省,商洛市,商南县,611023
4825,陕西省,商洛市,山阳县,611024
4826,陕西省,商洛市,镇安县,611025
4827,陕西省,商洛市,柞水县,611026
4828,陕西省,渭南地区,渭南市,612101
4829,陕西省,渭南地区,韩城市,612102
4830,陕西省,渭南地区,华阴市,612103
4831,陕西省,渭南地区,蓝田县,612121
4832,陕西省,渭南地区,临潼县,612122
4833,陕西省,渭南地区,渭南县,612123
4834,陕西省,渭南地区,华县,612124
4835,陕西省,渭南地区,华阴县,612125
4836,陕西省,渭南地区,潼关县,612126
4837,陕西省,渭南地区,大荔县,612127
4838,陕西省,渭南地区,蒲城县,612128
4839,陕西省,渭南地区,澄城县,612129
4840,陕西省,渭南地区,白水县,612130
4841,陕西省,渭南地区,韩城县,612131
4842,陕西省,渭南地区,合阳县,612132
4843,陕西省,渭南地区,富平县,612133
4844,陕西省,咸阳地区,咸阳市,612201
4845,陕西省,咸阳地区,兴平县,612221
4846,陕西省,咸阳地区,周至县,612222
4847,陕西省,咸阳地区,户县,612223
4848,陕西省,咸阳地区,三原县,612224
4849,陕西省,咸阳地区,泾阳县,612225
4850,陕西省,咸阳地区,高陵县,612226
4851,陕西省,咸阳地区,乾县,612227
4852,陕西省,咸阳地区,礼泉县,612228
4853,陕西省,咸阳地区,永寿县,612229
4854,陕西省,咸阳地区,彬县,612230
4855,陕西省,咸阳地区,长武县,612231
4856,陕西省,咸阳地区,旬邑县,612232
4857,陕西省,咸阳地区,淳化县,612233
4858,陕西省,汉中地区,汉中市,612301
4859,陕西省,汉中地区,南郑县,612321
4860,陕西省,汉中地区,城固县,612322
4861,陕西省,汉中地区,洋县,612323
4862,陕西省,汉中地区,西乡县,612324
4863,陕西省,汉中地区,勉县,612325
4864,陕西省,汉中地区,宁强县,612326
4865,陕西省,汉中地区,略阳县,612327
4866,陕西省,汉中地区,镇巴县,612328
4867,陕西省,汉中地区,留坝县,612329
4868,陕西省,汉中地区,佛坪县,612330
4869,陕西省,安康地区,安康市,612401
4870,陕西省,安康地区,安康县,612421
4871,陕西省,安康地区,汉阴县,612422
4872,陕西省,安康地区,石泉县,612423
4873,陕西省,安康地区,宁陕县,612424
4874,陕西省,安康地区,紫阳县,612425
4875,陕西省,安康地区,岚皋县,612426
4876,陕西省,安康地区,平利县,612427
4877,陕西省,安康地区,镇坪县,612428
4878,陕西省,安康地区,旬阳县,612429
4879,陕西省,安康地区,白河县,612430
4880,陕西省,铜川市,市辖区,610201
4881,陕西省,铜川市,城区,610202
4882,陕西省,铜川市,郊区,610203
4883,陕西省,铜川市,耀州区,610204
4884,陕西省,铜川市,市区,610220
4885,陕西省,铜川市,耀县,610221
4886,陕西省,铜川市,宜君县,610222
4887,陕西省,宝鸡市,市辖区,610301
4888,陕西省,宝鸡市,渭滨区,610302
4889,陕西省,宝鸡市,金台区,610303
4890,陕西省,宝鸡市,陈仓区,610304
4891,陕西省,宝鸡市,市区,610320
4892,陕西省,宝鸡市,宝鸡县,610321
4893,陕西省,宝鸡市,凤翔县,610322
4894,陕西省,宝鸡市,岐山县,610323
4895,陕西省,宝鸡市,扶风县,610324
4896,陕西省,宝鸡市,武功县,610325
4897,陕西省,宝鸡市,眉县,610326
4898,陕西省,宝鸡市,陇县,610327
4899,陕西省,宝鸡市,千阳县,610328
4900,陕西省,宝鸡市,麟游县,610329
4901,陕西省,宝鸡市,凤县,610330
4902,陕西省,宝鸡市,太白县,610331
4903,陕西省,咸阳市,市辖区,610401
4904,陕西省,咸阳市,秦都区,610402
4905,陕西省,咸阳市,杨陵区,610403
4906,陕西省,咸阳市,渭城区,610404
4907,陕西省,咸阳市,兴平县,610421
4908,陕西省,咸阳市,三原县,610422
4909,陕西省,咸阳市,泾阳县,610423
4910,陕西省,咸阳市,乾县,610424
4911,陕西省,咸阳市,礼泉县,610425
4912,陕西省,咸阳市,永寿县,610426
4913,陕西省,咸阳市,彬县,610427
4914,陕西省,咸阳市,长武县,610428
4915,陕西省,咸阳市,旬邑县,610429
4916,陕西省,咸阳市,淳化县,610430
4917,陕西省,咸阳市,武功县,610431
4918,陕西省,咸阳市,兴平市,610481
4919,陕西省,渭南市,市辖区,610501
4920,陕西省,渭南市,临渭区,610502
4921,陕西省,渭南市,华县,610521
4922,陕西省,渭南市,潼关县,610522
4923,陕西省,渭南市,大荔县,610523
4924,陕西省,渭南市,合阳县,610524
4925,陕西省,渭南市,澄城县,610525
4926,陕西省,渭南市,蒲城县,610526
4927,陕西省,渭南市,白水县,610527
4928,陕西省,渭南市,富平县,610528
4929,陕西省,渭南市,韩城市,610581
4930,陕西省,渭南市,华阴市,610582
4931,陕西省,延安市,市辖区,610601
4932,陕西省,延安市,宝塔区,610602
4933,陕西省,延安市,延长县,610621
4934,陕西省,延安市,延川县,610622
4935,陕西省,延安市,子长县,610623
4936,陕西省,延安市,安塞县,610624
4937,陕西省,延安市,志丹县,610625
4938,陕西省,延安市,吴起县,610626
4939,陕西省,延安市,甘泉县,610627
4940,陕西省,延安市,富县,610628
4941,陕西省,延安市,洛川县,610629
4942,陕西省,延安市,宜川县,610630
4943,陕西省,延安市,黄龙县,610631
4944,陕西省,延安市,黄陵县,610632
4945,陕西省,汉中市,市辖区,610701
4946,陕西省,汉中市,汉台区,610702
4947,陕西省,汉中市,南郑县,610721
4948,陕西省,汉中市,城固县,610722
4949,陕西省,汉中市,洋县,610723
4950,陕西省,汉中市,西乡县,610724
4951,陕西省,汉中市,勉县,610725
4952,陕西省,汉中市,宁强县,610726
4953,陕西省,汉中市,略阳县,610727
4954,陕西省,汉中市,镇巴县,610728
4955,陕西省,汉中市,留坝县,610729
4956,陕西省,汉中市,佛坪县,610730
4957,陕西省,榆林市,市辖区,610801
4958,陕西省,榆林市,榆阳区,610802
4959,陕西省,榆林市,神木县,610821
4960,陕西省,榆林市,府谷县,610822
4961,陕西省,榆林市,横山县,610823
4962,陕西省,榆林市,靖边县,610824
4963,陕西省,榆林市,定边县,610825
4964,陕西省,榆林市,绥德县,610826
4965,陕西省,榆林市,米脂县,610827
4966,陕西省,榆林市,佳县,610828
4967,陕西省,榆林市,吴堡县,610829
4968,陕西省,榆林市,清涧县,610830
4969,陕西省,榆林市,子洲县,610831
4970,陕西省,商洛地区,商州市,612501
4971,陕西省,商洛地区,洛南县,612522
4972,陕西省,商洛地区,丹凤县,612523
4973,陕西省,商洛地区,商南县,612524
4974,陕西省,商洛地区,山阳县,612525
4975,陕西省,商洛地区,镇安县,612526
4976,陕西省,商洛地区,柞水县,612527
4977,陕西省,延安地区,延安市,612601
4978,陕西省,延安地区,延长县,612621
4979,陕西省,延安地区,延川县,612622
4980,陕西省,延安地区,子长县,612623
4981,陕西省,延安地区,安塞县,612624
4982,陕西省,延安地区,志丹县,612625
4983,陕西省,延安地区,吴旗县,612626
4984,陕西省,延安地区,甘泉县,612627
4985,陕西省,延安地区,富县,612628
4986,陕西省,延安地区,洛川县,612629
4987,陕西省,延安地区,宜川县,612630
4988,陕西省,延安地区,黄龙县,612631
4989,陕西省,延安地区,黄陵县,612632
4990,陕西省,延安地区,宜君县,612633
4991,陕西省,榆林地区,榆林市,612701
4992,陕西省,榆林地区,榆林县,612721
4993,陕西省,榆林地区,神木县,612722
4994,陕西省,榆林地区,府谷县,612723
4995,陕西省,榆林地区,横山县,612724
4996,陕西省,榆林地区,靖边县,612725
4997,陕西省,榆林地区,定边县,612726
4998,陕西省,榆林地区,绥德县,612727
4999,陕西省,榆林地区,米脂县,612728
5000,陕西省,榆林地区,佳县,612729
5001,陕西省,榆林地区,吴堡县,612730
5002,陕西省,榆林地区,清涧县,612731
5003,陕西省,榆林地区,子洲县,612732
5004,甘肃省,平凉市,庄浪县,620825
5005,甘肃省,平凉市,静宁县,620826
5006,甘肃省,平凉市,市辖区,620801
5007,甘肃省,平凉市,崆峒区,620802
5008,甘肃省,平凉市,泾川县,620821
5009,甘肃省,平凉市,灵台县,620822
5010,甘肃省,平凉市,崇信县,620823
5011,甘肃省,平凉市,华亭县,620824
5012,甘肃省,酒泉市,市辖区,620901
5013,甘肃省,酒泉市,肃州区,620902
5014,甘肃省,酒泉市,金塔县,620921
5015,甘肃省,酒泉市,瓜州县,620922
5016,甘肃省,酒泉市,肃北蒙古族自治县,620923
5017,甘肃省,酒泉市,阿克塞哈萨克族自治县,620924
5018,甘肃省,酒泉市,玉门市,620981
5019,甘肃省,酒泉市,敦煌市,620982
5020,甘肃省,庆阳市,市辖区,621001
5021,甘肃省,庆阳市,西峰区,621002
5022,甘肃省,庆阳市,庆城县,621021
5023,甘肃省,庆阳市,环县,621022
5024,甘肃省,庆阳市,华池县,621023
5025,甘肃省,庆阳市,合水县,621024
5026,甘肃省,庆阳市,正宁县,621025
5027,甘肃省,庆阳市,宁县,621026
5028,甘肃省,庆阳市,镇原县,621027
5029,甘肃省,定西市,市辖区,621101
5030,甘肃省,定西市,安定区,621102
5031,甘肃省,定西市,通渭县,621121
5032,甘肃省,定西市,陇西县,621122
5033,甘肃省,定西市,渭源县,621123
5034,甘肃省,定西市,临洮县,621124
5035,甘肃省,定西市,漳县,621125
5036,甘肃省,定西市,岷县,621126
5037,甘肃省,陇南市,市辖区,621201
5038,甘肃省,陇南市,武都区,621202
5039,甘肃省,陇南市,成县,621221
5040,甘肃省,陇南市,文县,621222
5041,甘肃省,陇南市,宕昌县,621223
5042,甘肃省,陇南市,康县,621224
5043,甘肃省,陇南市,西和县,621225
5044,甘肃省,陇南市,礼县,621226
5045,甘肃省,陇南市,徽县,621227
5046,甘肃省,陇南市,两当县,621228
5047,甘肃省,酒泉地区,玉门市,622101
5048,甘肃省,酒泉地区,酒泉市,622102
5049,甘肃省,酒泉地区,敦煌市,622103
5050,甘肃省,酒泉地区,金塔县,622123
5051,甘肃省,酒泉地区,肃北蒙古族自治县,622124
5052,甘肃省,酒泉地区,阿克塞哈萨克族自治县,622125
5053,甘肃省,酒泉地区,安西县,622126
5054,甘肃省,张掖地区,张掖市,622201
5055,甘肃省,张掖地区,肃南裕固族自治县,622222
5056,甘肃省,张掖地区,民乐县,622223
5057,甘肃省,张掖地区,临泽县,622224
5058,甘肃省,张掖地区,高台县,622225
5059,甘肃省,张掖地区,山丹县,622226
5060,甘肃省,武威地区,武威市,622301
5061,甘肃省,武威地区,民勤县,622322
5062,甘肃省,武威地区,古浪县,622323
5063,甘肃省,武威地区,天祝藏族自治县,622326
5064,甘肃省,武威地区,连古城国家级自然保护区管理局,622327
5065,甘肃省,武威地区,石羊河林业总场,622328
5066,甘肃省,武威地区,苏武山林场,622329
5067,甘肃省,定西地区,定西县,622421
5068,甘肃省,定西地区,通渭县,622424
5069,甘肃省,定西地区,陇西县,622425
5070,甘肃省,定西地区,渭源县,622426
5071,甘肃省,定西地区,临洮县,622427
5072,甘肃省,定西地区,漳县,622428
5073,甘肃省,定西地区,岷县,622429
5074,甘肃省,陇南地区,武都县,622621
5075,甘肃省,陇南地区,宕昌县,622623
5076,甘肃省,陇南地区,成县,622624
5077,甘肃省,陇南地区,康县,622625
5078,甘肃省,陇南地区,文县,622626
5079,甘肃省,陇南地区,西和县,622627
5080,甘肃省,陇南地区,礼县,622628
5081,甘肃省,陇南地区,两当县,622629
5082,甘肃省,陇南地区,徽县,622630
5083,甘肃省,平凉地区,平凉市,622701
5084,甘肃省,平凉地区,泾川县,622722
5085,甘肃省,平凉地区,灵台县,622723
5086,甘肃省,平凉地区,崇信县,622724
5087,甘肃省,平凉地区,华亭县,622725
5088,甘肃省,平凉地区,庄浪县,622726
5089,甘肃省,平凉地区,静宁县,622727
5090,甘肃省,庆阳地区,西峰市,622801
5091,甘肃省,庆阳地区,庆阳县,622821
5092,甘肃省,庆阳地区,环县,622822
5093,甘肃省,庆阳地区,华池县,622823
5094,甘肃省,庆阳地区,合水县,622824
5095,甘肃省,庆阳地区,正宁县,622825
5096,甘肃省,庆阳地区,宁县,622826
5097,甘肃省,庆阳地区,镇原县,622827
